Observer	STREET	TB_number (in the street)	DATE	Real name of the street	TB_tree	TB_soil/grill	TB_taxa
CESCO	BERC	55	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Picris echioides
CESCO	BERC	56	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Picris echioides
CESCO	BERC	83	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Picris echioides
CESCO	BERC	84	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Picris echioides
CESCO	BERC	86	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Picris echioides
CESCO	BERC	89	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Picris echioides
CESCO	BERC	1	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Picris hieracioides
CESCO	BERC	3	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Picris hieracioides
CESCO	BERC	5	27/06/2011	boulevard de Bercy	Platanus x acerifolia	grill	Picris hieracioides
CESCO	BERC	6	27/06/2011	boulevard de Bercy	Platanus x acerifolia	grill	Picris hieracioides
CESCO	BERC	13	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Picris hieracioides
CESCO	BERC	16	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Picris hieracioides
CESCO	BERC	33	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Picris hieracioides
CESCO	BERC	39	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Picris hieracioides
CESCO	BERC	40	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Picris hieracioides
CESCO	BERC	41	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Picris hieracioides
CESCO	BERC	42	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Picris hieracioides
CESCO	BERC	43	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Picris hieracioides
CESCO	BERC	44	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Picris hieracioides
CESCO	BERC	45	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Picris hieracioides
CESCO	BERC	46	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Picris hieracioides
CESCO	BERC	47	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Picris hieracioides
CESCO	BERC	48	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Picris hieracioides
CESCO	BERC	49	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Picris hieracioides
CESCO	BERC	51	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Picris hieracioides
CESCO	BERC	52	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Picris hieracioides
CESCO	BERC	53	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Picris hieracioides
CESCO	BERC	54	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Picris hieracioides
CESCO	BERC	55	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Picris hieracioides
CESCO	BERC	56	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Picris hieracioides
CESCO	BERC	68	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Picris hieracioides
CESCO	BERC	81	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Picris hieracioides
CESCO	BERC	85	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Picris hieracioides
CESCO	BERC	87	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Picris hieracioides
CESCO	BERC	91	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Picris hieracioides
CESCO	BERC	92	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Picris hieracioides
CESCO	BERC	93	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Picris hieracioides
CESCO	BERC	96	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Picris hieracioides
CESCO	BERC	97	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Picris hieracioides
CESCO	BERC	99	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Picris hieracioides
CESCO	BERC	100	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Picris hieracioides
CESCO	BERC	102	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Picris hieracioides
CESCO	BERC	117	27/06/2011	boulevard de Bercy	Tilia sp.	grill	Picris hieracioides
CESCO	BERC	36	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Plantago lanceolata
CESCO	BERC	43	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Plantago lanceolata
CESCO	BERC	44	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Plantago lanceolata
CESCO	BERC	50	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Plantago lanceolata
CESCO	BERC	81	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Plantago lanceolata
CESCO	BERC	82	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Plantago lanceolata
CESCO	BERC	83	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Plantago lanceolata
CESCO	BERC	86	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Plantago lanceolata
CESCO	BERC	91	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Plantago lanceolata
CESCO	BERC	93	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Plantago lanceolata
CESCO	BERC	99	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Plantago lanceolata
CESCO	BERC	32	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Plantago major
CESCO	BERC	41	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Plantago major
CESCO	BERC	42	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Plantago major
CESCO	BERC	46	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Plantago major
CESCO	BERC	48	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Plantago major
CESCO	BERC	49	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Plantago major
CESCO	BERC	52	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Plantago major
CESCO	BERC	54	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Plantago major
CESCO	BERC	55	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Plantago major
CESCO	BERC	56	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Plantago major
CESCO	BERC	57	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Plantago major
CESCO	BERC	86	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Plantago major
CESCO	BERC	87	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Plantago major
CESCO	BERC	88	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Plantago major
CESCO	BERC	89	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Plantago major
CESCO	BERC	90	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Plantago major
CESCO	BERC	94	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Plantago major
CESCO	BERC	125	27/06/2011	boulevard de Bercy	Tilia sp.	grill	Plantago major
CESCO	BERC	46	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Poa
CESCO	BERC	1	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Poa annua
CESCO	BERC	2	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Poa annua
CESCO	BERC	5	27/06/2011	boulevard de Bercy	Platanus x acerifolia	grill	Poa annua
CESCO	BERC	7	27/06/2011	boulevard de Bercy	Platanus x acerifolia	grill	Poa annua
CESCO	BERC	10	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Poa annua
CESCO	BERC	12	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Poa annua
CESCO	BERC	13	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Poa annua
CESCO	BERC	15	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Poa annua
CESCO	BERC	18	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Poa annua
CESCO	BERC	20	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Poa annua
CESCO	BERC	22	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Poa annua
CESCO	BERC	23	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Poa annua
CESCO	BERC	24	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Poa annua
CESCO	BERC	25	27/06/2011	boulevard de Bercy	Platanus x acerifolia	grill	Poa annua
CESCO	BERC	31	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Poa annua
CESCO	BERC	33	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Poa annua
CESCO	BERC	35	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Poa annua
CESCO	BERC	36	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Poa annua
CESCO	BERC	37	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Poa annua
CESCO	BERC	38	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Poa annua
CESCO	BERC	39	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Poa annua
CESCO	BERC	40	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Poa annua
CESCO	BERC	41	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Poa annua
CESCO	BERC	42	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Poa annua
CESCO	BERC	45	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Poa annua
CESCO	BERC	48	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Poa annua
CESCO	BERC	51	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Poa annua
CESCO	BERC	52	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Poa annua
CESCO	BERC	53	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Poa annua
CESCO	BERC	54	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Poa annua
CESCO	BERC	55	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Poa annua
CESCO	BERC	56	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Poa annua
CESCO	BERC	57	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Poa annua
CESCO	BERC	59	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Poa annua
CESCO	BERC	61	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Poa annua
CESCO	BERC	62	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Poa annua
CESCO	BERC	64	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Poa annua
CESCO	BERC	65	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Poa annua
CESCO	BERC	67	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Poa annua
CESCO	BERC	69	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Poa annua
CESCO	BERC	82	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Poa annua
CESCO	BERC	85	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Poa annua
CESCO	BERC	87	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Poa annua
CESCO	BERC	92	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Poa annua
CESCO	BERC	96	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Poa annua
CESCO	BERC	99	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Poa annua
CESCO	BERC	100	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Poa annua
CESCO	BERC	107	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Poa annua
CESCO	BERC	111	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Poa annua
CESCO	BERC	118	27/06/2011	boulevard de Bercy	Tilia sp.	grill	Poa annua
CESCO	BERC	123	27/06/2011	boulevard de Bercy	Tilia sp.	grill	Poa annua
CESCO	BERC	13	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Polygonum aviculare
CESCO	BERC	25	27/06/2011	boulevard de Bercy	Platanus x acerifolia	grill	Polygonum aviculare
CESCO	BERC	26	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Polygonum aviculare
CESCO	BERC	29	27/06/2011	boulevard de Bercy	Platanus x acerifolia	grill	Polygonum aviculare
CESCO	BERC	30	27/06/2011	boulevard de Bercy	Platanus x acerifolia	grill	Polygonum aviculare
CESCO	BERC	31	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERC	32	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERC	33	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERC	34	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERC	35	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERC	36	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERC	37	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERC	39	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERC	40	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERC	41	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERC	42	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERC	44	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERC	45	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERC	48	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERC	49	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERC	50	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERC	51	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERC	53	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Polygonum aviculare
CESCO	BERC	56	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Polygonum aviculare
CESCO	BERC	57	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Polygonum aviculare
CESCO	BERC	58	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Polygonum aviculare
CESCO	BERC	64	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Polygonum aviculare
CESCO	BERC	81	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERC	82	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERC	84	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERC	85	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERC	86	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERC	87	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERC	88	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Polygonum aviculare
CESCO	BERC	91	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Polygonum aviculare
CESCO	BERC	92	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Polygonum aviculare
CESCO	BERC	93	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Polygonum aviculare
CESCO	BERC	94	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Polygonum aviculare
CESCO	BERC	95	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Polygonum aviculare
CESCO	BERC	96	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Polygonum aviculare
CESCO	BERC	97	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Polygonum aviculare
CESCO	BERC	98	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Polygonum aviculare
CESCO	BERC	106	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Polygonum aviculare
CESCO	BERC	107	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Polygonum aviculare
CESCO	BERC	122	27/06/2011	boulevard de Bercy	Tilia sp.	grill	Polygonum aviculare
CESCO	BERC	123	27/06/2011	boulevard de Bercy	Tilia sp.	grill	Polygonum aviculare
CESCO	BERC	106	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Persicaria maculosa
CESCO	BERC	33	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Portulaca oleracea
CESCO	BERC	61	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Ribes
CESCO	BERC	88	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Rostraria cristata
CESCO	BERC	64	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Rumex obtusifolius
CESCO	BERC	52	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Sagina apetala
CESCO	BERC	14	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Senecio inaequidens
CESCO	BERC	28	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Senecio inaequidens
CESCO	BERC	34	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Senecio inaequidens
CESCO	BERC	36	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Senecio inaequidens
CESCO	BERC	44	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Senecio inaequidens
CESCO	BERC	45	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Senecio inaequidens
CESCO	BERC	46	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Senecio inaequidens
CESCO	BERC	49	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Senecio inaequidens
CESCO	BERC	50	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Senecio inaequidens
CESCO	BERC	51	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Senecio inaequidens
CESCO	BERC	54	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Senecio inaequidens
CESCO	BERC	55	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Senecio inaequidens
CESCO	BERC	56	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Senecio inaequidens
CESCO	BERC	81	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Senecio inaequidens
CESCO	BERC	83	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Senecio inaequidens
CESCO	BERC	85	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Senecio inaequidens
CESCO	BERC	86	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Senecio inaequidens
CESCO	BERC	87	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Senecio inaequidens
CESCO	BERC	88	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Senecio inaequidens
CESCO	BERC	89	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Senecio inaequidens
CESCO	BERC	90	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Senecio inaequidens
CESCO	BERC	91	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Senecio inaequidens
CESCO	BERC	92	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Senecio inaequidens
CESCO	BERC	103	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Senecio inaequidens
CESCO	BERC	104	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Senecio inaequidens
CESCO	BERC	107	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Senecio inaequidens
CESCO	BERC	5	27/06/2011	boulevard de Bercy	Platanus x acerifolia	grill	Jacobaea vulgaris
CESCO	BERC	32	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Jacobaea vulgaris
CESCO	BERC	33	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Jacobaea vulgaris
CESCO	BERC	34	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Jacobaea vulgaris
CESCO	BERC	52	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Jacobaea vulgaris
CESCO	BERC	125	27/06/2011	boulevard de Bercy	Tilia sp.	grill	Jacobaea vulgaris
CESCO	BERC	1	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Sisymbrium irio
CESCO	BERC	2	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Sisymbrium irio
CESCO	BERC	23	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Sisymbrium irio
CESCO	BERC	26	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Sisymbrium irio
CESCO	BERC	31	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERC	32	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERC	33	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERC	35	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERC	36	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERC	37	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERC	39	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERC	40	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERC	43	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERC	44	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERC	45	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERC	46	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERC	47	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERC	54	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Sisymbrium irio
CESCO	BERC	57	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Sisymbrium irio
CESCO	BERC	62	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	grill	Sisymbrium irio
CESCO	BERC	81	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERC	82	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERC	83	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERC	84	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERC	85	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERC	86	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERC	87	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERC	88	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERC	89	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERC	90	27/06/2011	boulevard de Bercy	Platanus x acerifolia	soil	Sisymbrium irio
CESCO	BERC	91	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Sisymbrium irio
CESCO	BERC	92	27/06/2011	boulevard de Bercy	Aesculus hippocastanum	soil	Sisymbrium irio
